filename,type,duration
PML_Organica_3_TonalSongstarter_122BPM_D_006.wav,unknown,3.934
PML_BOEHMER_SHAKER_003.wav,unknown,0.65
PML_Organica_3_BongoFill_122BPM_037.wav,unknown,1.967
PML_Organica_3_TopLoop_122BPM_019.wav,loop,3.934
KM_WbR_SC1_23.wav,unknown,1.951
PML_AH_Conga_Loop_001_121BPM.wav,loop,7.934
PML_Organica_3_Eselsgebiss_Loop_122BPM_005.wav,loop,3.934
KM_WbR_SC1_37.wav,unknown,3.902
PML_Organica_3_BongoFill_122BPM_023.wav,unknown,1.967
PML_BOEHMER_KICK_014.wav,kick,0.268
PML_DPV8_JS_Open_Hat_018.wav,hat,0.875
PML_Organica_3_TonalSongstarter_122BPM_D_012.wav,unknown,3.934
PML_Organica_3_BongoLoop_122BPM_046.wav,loop,7.869
PML_Organica_3_BongoLoop_122BPM_052.wav,loop,3.934
PML_Organica_3_Perc_019.wav,perc,0.249
PML_DPV8_JS_Downlifter_002.wav,unknown,4.0
PML_Organica_3_Perc_031.wav,perc,0.369
PML_DPV8_SV_Tom_033.wav,tom,3.516
PML_DPV8_SV_Tom_027.wav,tom,1.406
PML_Organica_3_Shaker_022.wav,unknown,0.107
PML_Organica_3_Perc_025.wav,perc,0.441
PML_Organica_3_PercLoop_122BPM_050.wav,perc,3.934
PML_DPV8_ZM_Kick_010_C#.wav,kick,0.671
PML_AH_Hihat_003.wav,hat,0.968
PML_BOEHMER_HAT_003.wav,hat,0.778
PML_Organica_3_PercLoop_122BPM_044.wav,perc,1.967
KM_WbR_SHAKS_SYS_23.wav,unknown,1.951
PML_Organica_3_PercLoop_122BPM_078.wav,perc,3.934
KM_WbR_SHAKS_SYS_37.wav,unknown,1.951
PML_Organica_3_ShakerLoop_122BPM_049.wav,loop,7.869
PML_AH_Tom_Loop_009_120BPM_Amin.wav,loop,4.0
PML_Organica_3_Hat_002.wav,hat,0.25
KM_WbR_FX_032.wav,fx,12.683
PML_Organica_3_ShakerLoop_122BPM_061.wav,loop,7.869
PML_BOEHMER_PERCLOOP_011_122BPM.wav,perc,15.738
KM_WbR_FX_026.wav,fx,8.78
PML_Organica_3_Hat_016.wav,hat,0.082
PML_AH_Kick_Loop_006_124BPM_D#.wav,kick,7.742
PML_DPV8_SV_FX_040.wav,fx,0.497
PML_Organica_3_Hat_017.wav,hat,0.153
KM_WbR_FX_027.wav,fx,6.829
PML_AH_Hihat_Loop_002_121BPM.wav,hat,7.934
PML_DPV8_SV_FX_041.wav,fx,0.589
PML_DPV8_SV_Kick_006_G#.wav,kick,1.44
PML_Organica_3_ShakerLoop_122BPM_060.wav,loop,7.869
KM_WbR_FX_033.wav,fx,9.756
PML_Organica_3_Hat_003.wav,hat,0.189
PML_DPV8_SV_FX_020_128BPM_F#min.wav,fx,7.5
PML_Organica_3_ShakerLoop_122BPM_048.wav,loop,7.869
PML_Organica_3_Tonal_OneShot_ 017_C.wav,unknown,5.566
KM_WbR_SHAKS_SYS_36.wav,unknown,3.902
PML_Organica_3_PercLoop_122BPM_079.wav,perc,3.934
KM_WbR_SHAKS_SYS_22.wav,unknown,3.902
PML_BOEHMER_HAT_002.wav,hat,0.848
PML_Organica_3_PercLoop_122BPM_045.wav,perc,3.934
PML_Organica_3_PercLoop_122BPM_051.wav,perc,3.934
PML_AH_Hihat_002.wav,hat,0.968
PML_Organica_3_Perc_024.wav,perc,0.65
PML_Organica_3_Shaker_023.wav,unknown,0.087
PML_DPV8_SV_Tom_026.wav,tom,2.136
PML_DPV8_SV_Tom_032.wav,tom,0.907
PML_Organica_3_Perc_030.wav,perc,0.238
PML_DPV8_JS_Downlifter_003.wav,unknown,8.0
PML_Organica_3_BongoLoop_122BPM_053.wav,loop,3.934
PML_Organica_3_Perc_018.wav,perc,0.154
PML_DPV8_SV_Kick_018_G#.wav,kick,0.484
PML_Organica_3_BongoLoop_122BPM_047.wav,loop,7.869
KM_WbR_SC1_36.wav,unknown,3.902
PML_Organica_3_Eselsgebiss_Loop_122BPM_004.wav,loop,3.934
PML_Organica_3_TonalSongstarter_122BPM_D_013.wav,unknown,3.934
PML_DPV8_JS_Open_Hat_019.wav,hat,0.625
PML_BOEHMER_KICK_015.wav,kick,0.72
PML_Organica_3_BongoFill_122BPM_022.wav,unknown,1.967
PML_AH_Snare_Loop_008_124BPM.wav,snare,7.742
PML_BOEHMER_KICK_001.wav,kick,0.534
PML_Organica_3_BongoFill_122BPM_036.wav,unknown,1.967
PML_BOEHMER_SHAKER_002.wav,unknown,0.508
PML_Organica_3_TonalSongstarter_122BPM_D_007.wav,unknown,3.934
KM_WbR_SC1_22.wav,unknown,1.951
PML_Organica_3_TopLoop_122BPM_018.wav,loop,3.934
PML_DPV8_SV_Kick_024_A#.wav,kick,0.352
PML_DPV8_ZM_Kick_009_A#.wav,kick,0.684
PML_AH_Atmo_Loop_002_121BPM_E.wav,loop,31.736
PML_DPV8_JS_Open_Hat_025.wav,hat,0.375
PML_DPV8_SV_Kick_014_G#.wav,kick,0.484
KM_WbR_UDU_01.wav,unknown,7.805
PML_DPV8_YM_Perc_014.wav,perc,0.254
PML_DPV8_SV_Kick_007_C#.wav,kick,0.484
PML_DPV8_ZM_FX_052.wav,fx,0.336
PML_Organica_3_SmallPercLoop_122BPM_048.wav,perc,3.934
PML_Organica_3_BrushedFill_122BPM_023.wav,unknown,1.967
PML_DPV8_ZM_FX_046.wav,fx,0.336
PML_AH_Bass_006_121BPM_Fm.wav,bass,7.934
PML_AH_Hihat_Loop_010_124BPM.wav,hat,7.742
PML_DPV8_JS_Perc_018.wav,perc,0.25
PML_DPV8_ZM_Shaker_008.wav,unknown,0.333
PML_DPV8_JS_Kick_006_G.wav,kick,0.5
PML_AH_Ride_Loop_005_124BPM.wav,loop,7.742
PML_DPV8_JS_Perc_024.wav,perc,0.5
PML_BOEHMER_TOPLOOP_011_122BPM.wav,loop,15.738
PML_DPV8_ZM_Perc_011.wav,perc,0.167
PML_Organica_3_TimbaleFill_122BPM_013.wav,unknown,2.951
PML_Organica_3_CongaLoop_122BPM_018.wav,loop,7.869
KM_WbR_FX_BELLSWIND_01.wav,fx,25.366
KM_WbR_VARIOUS_20.wav,unknown,7.805
KM_WbR_HATS_AM1.wav,hat,3.934
KM_WbR_VARIOUS_34.wav,unknown,7.805
PML_Organica_3_TimbaleFill_122BPM_007.wav,unknown,2.951
PML_DPV8_ZM_Perc_005.wav,perc,0.856
PML_DPV8_SV_Clap_026.wav,clap,0.157
PML_Organica_3_CongaLoop_122BPM_024.wav,loop,7.869
PML_Organica_3_CongaLoop_122BPM_030.wav,loop,7.869
KM_WbR_VARIOUS_08.wav,unknown,15.61
PML_DPV8_ZM_Perc_039.wav,perc,0.331
PML_DPV8_SV_Clap_032.wav,clap,0.158
PML_Organica_3_CongaLoop_122BPM_026.wav,loop,7.869
PML_DPV8_SV_Clap_024.wav,clap,1.003
PML_DPV8_SV_Clap_030.wav,clap,0.525
PML_Organica_3_CongaLoop_122BPM_032.wav,loop,7.869
PML_AH_Top_Loop_003_123BPM.wav,loop,7.805
KM_WbR_VARIOUS_22.wav,unknown,7.805
KM_WbR_FX_BELLSWIND_03.wav,fx,7.805
PML_DPV8_SV_Clap_018.wav,clap,0.484
PML_Organica_3_TimbaleFill_122BPM_011.wav,unknown,2.951
PML_DPV8_ZM_Perc_013.wav,perc,0.197
PML_DPV8_ZM_Perc_007.wav,perc,0.332
PML_Organica_3_TimbaleFill_122BPM_005.wav,unknown,2.951
PML_DPV8_SV_FX_004_127BPM.wav,fx,3.78
PML_BOEHMER_PERCLOOP_018_119BPM.wav,perc,16.134
PML_AH_ShortSynth_012_124BPM_Fm.wav,unknown,7.742
PML_DPV8_JS_Kick_013_C#.wav,kick,0.5
PML_Organica_3_BrushedFill_122BPM_009.wav,unknown,1.967
PML_AH_Clap_Loop_008_124BPM.wav,clap,7.742
PML_DPV8_ZM_FX_078.wav,fx,0.486
PML_DPV8_ZM_FX_050.wav,fx,0.348
PML_DPV8_ZM_FX_044.wav,fx,0.335
PML_Organica_3_BrushedFill_122BPM_021.wav,unknown,1.967
PML_DPV8_SV_Snare_008.wav,snare,1.92
KM_WbR_TAMB_SIN.wav,unknown,7.742
PML_DPV8_YM_Perc_016.wav,perc,2.661
KM_WbR_UDU_03.wav,unknown,7.805
PML_DPV8_ZM_Hat_048.wav,hat,0.333
PML_DPV8_YM_Perc_002.wav,perc,0.156
PML_AH_Tom_Loop_007_122BPM_Bmin.wav,loop,7.869
PML_AH_Tom_Loop_001_121BPM.wav,loop,7.934
KM_WbR_SC1_08.wav,unknown,1.951
KM_WbR_SNARE_08.wav,snare,0.488
KM_WbR_FX_ZENHATS_02.wav,fx,6.829
PML_Organica_3_BongoFill_122BPM_008.wav,unknown,1.967
PML_Organica_3_BongoFill_122BPM_020.wav,unknown,1.967
PML_BOEHMER_KICK_017.wav,kick,0.396
PML_AH_ShortSynth_021_123BPM_G#m.wav,unknown,7.805
PML_Organica_3_TonalSongstarter_122BPM_D_011.wav,unknown,3.934
PML_BOEHMER_SHAKER_014.wav,unknown,0.72
PML_Organica_3_Eselsgebiss_Loop_122BPM_006.wav,loop,3.934
KM_WbR_SC1_34.wav,unknown,3.902
KM_WbR_SC1_20.wav,unknown,1.951
PML_Organica_3_TonalSongstarter_122BPM_D_005.wav,unknown,3.934
PML_Organica_3_BongoFill_122BPM_034.wav,unknown,2.951
PML_BOEHMER_KICK_003.wav,kick,0.639
PML_DPV8_ZM_Kick_005_A.wav,kick,0.682
PML_DPV8_SV_Tom_018.wav,tom,1.625
PML_Organica_3_BongoLoop_122BPM_051.wav,loop,3.934
PML_Organica_3_BongoLoop_122BPM_045.wav,loop,7.869
PML_Organica_3_Shaker_009.wav,unknown,0.181
PML_DPV8_SV_Tom_024.wav,tom,2.554
PML_Organica_3_Shaker_021.wav,unknown,0.05
PML_Organica_3_Perc_026.wav,perc,0.767
KM_WbR_KICK_NWR.wav,kick,3.902
PML_DPV8_JS_Downlifter_001.wav,unknown,8.0
PML_Organica_3_Perc_032.wav,perc,0.521
PML_DPV8_SV_Tom_030.wav,tom,1.167
PML_Organica_3_PercLoop_122BPM_047.wav,perc,1.967
KM_WbR_SHAKS_SYS_08.wav,unknown,3.902
PML_Organica_3_Tonal_OneShot_032_G.wav,unknown,5.394
KM_WbR_KICK_D_18.wav,kick,0.488
PML_BOEHMER_HATLOOP_013_122BPM.wav,hat,7.869
PML_BOEHMER_HAT_014.wav,hat,0.464
PML_Organica_3_PercLoop_122BPM_053.wav,perc,3.934
KM_WbR_SHAKS_SYS_34.wav,unknown,1.951
PML_BOEHMER_HATLOOP_017_119BPM.wav,hat,16.134
KM_WbR_SHAKS_SYS_20.wav,unknown,3.902
PML_AH_Kick_Loop_001_121BPM_F#.wav,kick,7.934
KM_WbR_SNARE_FILL_FT.wav,snare,1.967
PML_DPV8_SV_FX_043.wav,fx,0.738
KM_WbR_FX_025.wav,fx,33.171
PML_Organica_3_Hat_015.wav,hat,0.178
PML_Organica_3_Hat_001.wav,hat,0.21
KM_WbR_FX_031.wav,fx,18.579
PML_Organica_3_ShakerLoop_122BPM_062.wav,loop,7.869
PML_Organica_3_ShakerLoop_122BPM_063.wav,loop,7.869
KM_WbR_FX_030.wav,fx,11.707
PML_BOEHMER_TOPLOOP_018_119BPM.wav,loop,16.134
PML_DPV8_SV_FX_042.wav,fx,0.287
PML_Organica_3_Hat_014.wav,hat,0.163
KM_WbR_HATS_VINYL.wav,hat,5.854
PML_AH_Bass_011_124BPM_Em.wav,bass,7.742
PML_DPV8_SV_FX_010_Gmin.wav,fx,15.36
KM_WbR_SHAKS_SYS_21.wav,unknown,3.902
KM_WbR_SHAKS_SYS_35.wav,unknown,3.902
PML_AH_Bongo_Loop_004_124BPM.wav,loop,7.742
PML_Organica_3_TonalSongstarter_122BPM_E_001.wav,unknown,31.475
PML_AH_Hihat_001.wav,hat,0.968
PML_BOEHMER_HAT_015.wav,hat,0.511
PML_Organica_3_Tonal_OneShot_19_C.wav,unknown,3.002
PML_Organica_3_PercLoop_122BPM_052.wav,perc,3.934
KM_WbR_KICK_D_19.wav,kick,0.488
KM_WbR_SHAKS_SYS_09.wav,unknown,3.902
PML_Organica_3_PercLoop_122BPM_046.wav,perc,1.967
PML_BOEHMER_HAT_001.wav,hat,0.575
PML_DPV8_SV_Tom_031.wav,tom,1.191
PML_Organica_3_Perc_033.wav,perc,1.23
PML_AH_Shaker_Loop_011_120BPM.wav,loop,4.0
PML_Organica_3_Perc_027.wav,perc,0.486
PML_Organica_3_Shaker_020.wav,unknown,0.101
PML_DPV8_SV_Tom_025.wav,tom,1.579
PML_Organica_3_Tonal _OneShot_004_ D.wav,unknown,3.934
PML_Organica_3_BongoLoop_122BPM_044.wav,loop,7.869
PML_Organica_3_Shaker_008.wav,unknown,0.105
PML_DPV8_SV_Tom_019.wav,tom,1.393
PML_Organica_3_Tonal_OneShot_20_G.wav,unknown,4.326
PML_Organica_3_BongoLoop_122BPM_050.wav,loop,13.771
KM_WbR_SC1_21.wav,unknown,11.707
PML_BOEHMER_KICK_002.wav,kick,0.604
PML_Organica_3_BongoFill_122BPM_035.wav,unknown,1.967
PML_BOEHMER_PERCLOOP_005_120BPM.wav,perc,4.0
PML_BOEHMER_SHAKER_001.wav,unknown,0.508
PML_Organica_3_TonalSongstarter_122BPM_D_004.wav,unknown,3.934
PML_BOEHMER_SHAKER_015.wav,unknown,0.33
PML_Organica_3_TonalSongstarter_122BPM_D_010.wav,unknown,3.934
PML_BOEHMER_KICK_016.wav,kick,0.485
PML_Organica_3_BongoFill_122BPM_021.wav,unknown,1.967
KM_WbR_SC1_35.wav,unknown,3.902
PML_Organica_3_Eselsgebiss_Loop_122BPM_007.wav,loop,3.934
PML_Organica_3_Tonal_OneShot_016_G.wav,unknown,1.574
KM_WbR_SNARE_09.wav,snare,0.488
PML_Organica_3_BongoFill_122BPM_009.wav,unknown,2.459
KM_WbR_SC1_09.wav,unknown,3.902
PML_DPV8_YM_Perc_003.wav,perc,0.049
PML_DPV8_ZM_Hat_049.wav,hat,0.336
PML_DPV8_SV_FX_015_128BPM_F#min.wav,fx,7.5
KM_WbR_UDU_02.wav,unknown,7.805
PML_DPV8_YM_Perc_017.wav,perc,2.347
KM_WbR_KICK_SC1.wav,kick,0.488
PML_DPV8_ZM_FX_045.wav,fx,0.34
KM_WbR_KICK_ZEN.wav,kick,3.902
PML_DPV8_SV_Snare_009.wav,snare,0.714
PML_Organica_3_BrushedFill_122BPM_020.wav,unknown,1.967
PML_AH_Snare_Loop_005_124BPM.wav,snare,7.742
PML_DPV8_ZM_FX_051.wav,fx,0.329
PML_DPV8_ZM_FX_079.wav,fx,0.333
PML_Organica_3_BrushedFill_122BPM_008.wav,unknown,2.951
PML_AH_Hihat_Loop_012_122BPM.wav,hat,1.967
PML_Organica_3_Tom_7_f#.wav,tom,0.65
PML_AH_OtherPerc_004.wav,perc,1.935
PML_AH_LongerSynth_021_123BPM_G#m.wav,unknown,15.61
PML_Organica_3_TimbaleFill_122BPM_004.wav,unknown,2.951
PML_DPV8_ZM_Perc_006.wav,perc,0.194
KM_WbR_FX_BELLSWIND_02.wav,fx,7.805
KM_WbR_VARIOUS_23.wav,unknown,7.805
KM_WbR_HATS_AM2.wav,hat,3.934
PML_DPV8_ZM_Kick_001_D.wav,kick,0.684
PML_DPV8_ZM_Perc_012.wav,perc,0.168
PML_Organica_3_TimbaleFill_122BPM_010.wav,unknown,2.951
PML_DPV8_SV_Clap_019.wav,clap,0.484
PML_DPV8_SV_FX_005_128BPM.wav,fx,4.219
PML_DPV8_SV_Clap_031.wav,clap,1.383
PML_Organica_3_CongaLoop_122BPM_033.wav,loop,7.869
PML_AH_Atmo_Loop_003_121BPM_A.wav,loop,31.736
PML_Organica_3_CongaLoop_122BPM_027.wav,loop,7.869
PML_DPV8_SV_Clap_025.wav,clap,0.176
PML_AH_Kick_Loop_010_124BPM_G.wav,kick,7.742
PML_DPV8_ZM_Perc_037.wav,perc,0.167
PML_AH_Atmo_Loop_004_121BPM_Bb.wav,loop,31.736
KM_WbR_VARIOUS_06.wav,unknown,15.61
PML_DPV8_ZM_Clap_041.wav,clap,1.372
KM_WbR_VARIOUS_12.wav,unknown,15.61
PML_Organica_3_TimbaleFill_122BPM_021.wav,unknown,2.951
PML_DPV8_SV_Clap_028.wav,clap,0.817
PML_DPV8_ZM_Perc_023.wav,perc,0.333
PML_Organica_3_TimbaleFill_122BPM_009.wav,unknown,2.951
PML_Organica_3_CongaLoop_122BPM_002.wav,loop,7.869
PML_DPV8_SV_FX_019_128BPM_F#min.wav,fx,7.5
PML_Organica_3_CongaLoop_122BPM_016.wav,loop,7.869
PML_AH_LongerSynth_006_121BPM_Em.wav,unknown,15.868
PML_DPV8_SV_Clap_014.wav,clap,0.317
PML_DPV8_SV_Top_Kick_002.wav,kick,0.472
PML_DPV8_JS_Perc_002.wav,perc,0.125
PML_Organica_3_Tom_9_d#.wav,tom,0.504
PML_DPV8_ZM_Shaker_006.wav,unknown,0.165
PML_AH_Snare_004.wav,snare,1.452
PML_Organica_3_Tonal_OneShot_9_Ab.wav,unknown,3.689
PML_DPV8_ZM_Shaker_012.wav,unknown,0.188
PML_DPV8_JS_Perc_016.wav,perc,0.5
PML_AH_Ride_Loop_006_124BPM.wav,loop,7.742
PML_DPV8_ZM_FX_074.wav,fx,1.857
PML_Organica_3_BrushedFill_122BPM_011.wav,unknown,2.459
PML_BOEHMER_TOPLOOP_012_122BPM.wav,loop,15.738
PML_Organica_3_BrushedFill_122BPM_005.wav,unknown,2.951
PML_DPV8_ZM_FX_060.wav,fx,0.487
PML_DPV8_ZM_FX_048.wav,fx,0.338
PML_DPV8_SV_Snare_004.wav,snare,0.476
PML_BOEHMER_TOPLOOP_016_119BPM.wav,loop,16.134
PML_DPV8_SV_Kick_020_A.wav,kick,0.287
PML_DPV8_SV_Snare_010.wav,snare,0.476
PML_Organica_3_SmallPercLoop_122BPM_046.wav,perc,3.934
PML_AH_Tamb_Loop_007_124BPM.wav,loop,7.742
PML_DPV8_ZM_Hat_050.wav,hat,0.335
PML_BOEHMER_CLAP_002.wav,clap,0.604
PML_DPV8_ZM_Hat_044.wav,hat,0.671
KM_WbR_SNARE_04.wav,snare,0.488
KM_WbR_SC1_10.wav,unknown,3.902
PML_Organica_3_BongoFill_122BPM_004.wav,unknown,1.967
PML_Organica_3_BongoFill_122BPM_010.wav,unknown,4.303
KM_WbR_SC1_04.wav,unknown,3.902
KM_WbR_SNARE_10.wav,snare,0.488
PML_Organica_3_TopLoop_122BPM_016.wav,loop,3.934
PML_AH_Hihat_Loop_001_121BPM.wav,hat,7.934
PML_Organica_3_BongoFill_122BPM_038.wav,unknown,1.967
PML_DPV8_JS_Open_Hat_003.wav,hat,0.5
PML_Organica_3_TonalSongstarter_122BPM_D_009.wav,unknown,3.934
PML_DPV8_JS_Open_Hat_017.wav,hat,0.5
PML_DPV8_JS_Kick_005_G#.wav,kick,0.5
KM_WbR_SC1_38.wav,unknown,3.902
PML_Organica_3_TopLoop_122BPM_002.wav,loop,3.934
PML_Organica_3_BongoLoop_122BPM_049.wav,loop,1.967
PML_Organica_3_Perc_002.wav,perc,0.202
PML_Organica_3_Shaker_005.wav,unknown,0.543
KM_WbR_KPAN0_03.wav,unknown,1.0
PML_DPV8_SV_Tom_014.wav,tom,0.484
PML_Organica_3_Perc_016.wav,perc,0.373
PML_Organica_3_Shaker_011.wav,unknown,0.112
PML_AH_Ride_001.wav,ride,1.935
PML_DPV8_JS_Kick_011_G.wav,kick,0.5
PML_DPV8_SV_Tom_028.wav,tom,1.858
PML_Organica_3_BongoLoop_122BPM_061.wav,loop,3.934
KM_WbR_SHAKS_SYS_10.wav,unknown,3.902
KM_WbR_KICK_D_14.wav,kick,0.488
KM_WbR_TBILAT_05.wav,unknown,7.805
KM_WbR_SHAKS_SYS_04.wav,unknown,3.902
PML_Organica_3_PercLoop_122BPM_063.wav,perc,7.869
PML_Organica_3_PercLoop_122BPM_077.wav,perc,3.934
KM_WbR_SHAKS_SYS_38.wav,unknown,1.951
PML_Organica_3_ShakerLoop_122BPM_052.wav,loop,7.869
PML_Organica_3_ShakerLoop_122BPM_046.wav,loop,7.869
KM_WbR_FX_029.wav,fx,17.561
PML_Organica_3_Hat_019.wav,hat,0.107
PML_Organica_3_Hat_018.wav,hat,0.175
KM_WbR_FX_028.wav,fx,3.171
PML_AH_Conga_Loop_002_121BPM.wav,loop,7.934
PML_AH_Kick_Loop_011_120BPM_F.wav,kick,2.0
PML_AH_Clap_Loop_006_124BPM.wav,clap,7.742
PML_Organica_3_ShakerLoop_122BPM_047.wav,loop,7.869
PML_Organica_3_ShakerLoop_122BPM_053.wav,loop,7.869
KM_WbR_SHAKS_SYS_39.wav,unknown,1.951
PML_Organica_3_PercLoop_122BPM_076.wav,perc,3.934
PML_Organica_3_PercLoop_122BPM_062.wav,perc,3.934
KM_WbR_SHAKS_SYS_05.wav,unknown,3.902
KM_WbR_TBILAT_04.wav,unknown,7.805
KM_WbR_KICK_D_15.wav,kick,0.488
KM_WbR_KICK_D_01.wav,kick,0.488
KM_WbR_SHAKS_SYS_11.wav,unknown,3.902
PML_DPV8_SV_Tom_029.wav,tom,0.821
PML_Organica_3_BongoLoop_122BPM_060.wav,loop,5.902
PML_Organica_3_Shaker_010.wav,unknown,0.132
PML_Organica_3_Perc_017.wav,perc,0.247
PML_DPV8_SV_Tom_015.wav,tom,0.484
PML_Organica_3_BongoLoop_122BPM_048.wav,loop,7.869
PML_DPV8_SV_Tom_001.wav,tom,0.179
KM_WbR_KPAN0_02.wav,unknown,2.0
PML_Organica_3_Shaker_004.wav,unknown,0.2
PML_Organica_3_Perc_003.wav,perc,0.517
KM_WbR_KICK_TW_ATT.wav,kick,3.902
PML_DPV8_JS_Open_Hat_016.wav,hat,0.5
PML_Organica_3_TopLoop_122BPM_003.wav,loop,3.934
KM_WbR_SC1_39.wav,unknown,3.902
PML_BOEHMER_PERCLOOP_012_122BPM.wav,perc,15.738
PML_Organica_3_TopLoop_122BPM_017.wav,loop,3.934
PML_Organica_3_TonalSongstarter_122BPM_D_008.wav,unknown,3.934
PML_DPV8_JS_Open_Hat_002.wav,hat,0.5
PML_Organica_3_BongoFill_122BPM_039.wav,unknown,1.967
PML_Organica_3_BongoFill_122BPM_011.wav,unknown,1.967
KM_WbR_SNARE_11.wav,snare,0.488
KM_WbR_SC1_05.wav,unknown,1.951
KM_WbR_SC1_11.wav,unknown,3.902
PML_BOEHMER_PERCLOOP_016_119BPM.wav,perc,16.134
KM_WbR_SNARE_05.wav,snare,0.488
PML_Organica_3_Brushed_CowbellLoop_122BPM_001.wav,loop,3.934
PML_Organica_3_BongoFill_122BPM_005.wav,unknown,1.967
PML_DPV8_ZM_Hat_045.wav,hat,0.336
PML_BOEHMER_CLAP_003.wav,clap,0.673
PML_DPV8_ZM_Hat_051.wav,hat,0.333
PML_Organica_3_SmallPercLoop_122BPM_047.wav,perc,3.934
PML_DPV8_SV_Snare_011.wav,snare,0.472
PML_Organica_3_VocalOneShot_cmin_006.wav,vocal,9.671
PML_DPV8_SV_Snare_005.wav,snare,0.952
PML_Organica_3_BrushedFill_122BPM_004.wav,unknown,2.09
PML_DPV8_ZM_FX_061.wav,fx,0.792
PML_DPV8_ZM_FX_075.wav,fx,0.668
PML_Organica_3_BrushedFill_122BPM_010.wav,unknown,1.967
PML_DPV8_ZM_Shaker_013.wav,unknown,0.159
PML_AH_Hihat_Loop_018_123BPM.wav,hat,3.902
PML_DPV8_JS_Perc_017.wav,perc,0.375
PML_DPV8_JS_Perc_003.wav,perc,0.125
PML_AH_Snare_005.wav,snare,1.452
PML_DPV8_ZM_Shaker_007.wav,unknown,0.16
PML_DPV8_SV_Top_Kick_003.wav,kick,0.472
PML_DPV8_JS_Kick_008_G.wav,kick,0.5
PML_Organica_3_CongaLoop_122BPM_017.wav,loop,7.869
PML_DPV8_SV_Clap_015.wav,clap,0.171
PML_DPV8_SV_Clap_001.wav,clap,0.184
PML_Organica_3_TimbaleFill_122BPM_008.wav,unknown,2.951
PML_AH_Bass_004_121BPM_Gm.wav,bass,7.934
PML_Organica_3_CongaLoop_122BPM_003.wav,loop,7.869
PML_DPV8_YM_Kick_004_A.wav,kick,0.246
KM_WbR_VARIOUS_13.wav,unknown,15.61
PML_DPV8_ZM_Clap_040.wav,clap,0.336
PML_DPV8_ZM_Perc_022.wav,perc,0.33
PML_DPV8_SV_Clap_029.wav,clap,0.89
PML_Organica_3_TimbaleFill_122BPM_020.wav,unknown,2.951
PML_DPV8_ZM_Perc_036.wav,perc,0.163
KM_WbR_VARIOUS_07.wav,unknown,15.61
PML_Organica_3_TimbaleFill_122BPM_022.wav,unknown,2.951
PML_DPV8_ZM_Perc_020.wav,perc,0.179
PML_DPV8_ZM_Clap_042.wav,clap,1.35
KM_WbR_VARIOUS_11.wav,unknown,15.61
PML_Organica_3_CongaLoop_122BPM_029.wav,loop,7.869
KM_WbR_VARIOUS_05.wav,unknown,15.61
PML_DPV8_ZM_Perc_034.wav,perc,0.333
PML_DPV8_SV_Clap_017.wav,clap,0.255
PML_Organica_3_CongaLoop_122BPM_015.wav,loop,7.869
PML_Organica_3_CongaLoop_122BPM_001.wav,loop,7.869
PML_DPV8_SV_Clap_003.wav,clap,0.171
PML_DPV8_ZM_Perc_008.wav,perc,0.168
PML_DPV8_SV_Top_Kick_001.wav,kick,0.472
PML_DPV8_JS_Perc_015.wav,perc,0.5
PML_AH_Hihat_Loop_014_120BPM.wav,hat,4.0
PML_AH_Snare_Loop_006_124BPM.wav,snare,7.742
PML_DPV8_ZM_Shaker_011.wav,unknown,0.674
PML_DPV8_ZM_Shaker_005.wav,unknown,0.168
PML_DPV8_JS_Perc_001.wav,perc,0.25
PML_DPV8_ZM_FX_063.wav,fx,0.841
PML_AH_LongerSynth_004_121BPM_Gm.wav,unknown,15.868
PML_Organica_3_BrushedFill_122BPM_006.wav,unknown,2.951
PML_Organica_3_BrushedFill_122BPM_012.wav,unknown,1.926
PML_AH_ShortSynth_002_121BPM_Gm.wav,unknown,7.934
PML_DPV8_ZM_FX_077.wav,fx,0.189
PML_AH_Hihat_Loop_011_122BPM.wav,hat,1.965
PML_Organica_3_VocalOneShot_cmin_004.wav,vocal,11.995
PML_Organica_3_SmallPercLoop_122BPM_045.wav,perc,3.934
PML_DPV8_SV_Snare_013.wav,snare,0.929
PML_Organica_3_SmallPercLoop_122BPM_051.wav,perc,3.934
PML_DPV8_SV_Snare_007.wav,snare,0.48
PML_DPV8_SV_FX_006_128BPM.wav,fx,7.5
PML_AH_Kick_Loop_007_124BPM_G.wav,kick,7.742
PML_BOEHMER_CLAP_001.wav,clap,0.813
PML_DPV8_ZM_Hat_047.wav,hat,0.676
PML_DPV8_YM_Perc_019.wav,perc,1.21
PML_BOEHMER_CLAP_015.wav,clap,0.667
KM_WbR_SC1_07.wav,unknown,1.951
KM_WbR_SNARE_13.wav,snare,0.366
PML_Organica_3_BongoFill_122BPM_013.wav,unknown,1.967
PML_Organica_3_BongoFill_122BPM_007.wav,unknown,1.967
PML_Organica_3_Brushed_CowbellLoop_122BPM_003.wav,loop,3.934
KM_WbR_SNARE_07.wav,snare,0.488
KM_WbR_SC1_13.wav,unknown,3.902
PML_Organica_3_Eselsgebiss_Loop_122BPM_009.wav,loop,3.934
PML_AH_Atmo_Loop_014_121BPM_Emin.wav,loop,63.471
PML_Organica_3_TopLoop_122BPM_001.wav,loop,3.934
PML_DPV8_JS_Open_Hat_014.wav,hat,0.75
PML_Organica_3_TopLoop_122BPM_015.wav,loop,3.934
PML_DPV8_SV_Tom_017.wav,tom,1.357
